img_id,ring,code,source
567330,CHN2016-13-0250023,,fallback
567331,CHN2016-13-0250022,,fallback
567422,NL2013-1947209,F4078:2|F3485:3|F4032:3|F4063:5|F4095:5,structured
567430,BE2014-4240049,F3485:2|F4078:2|F4032:3|F4063:4|F4095:4,structured
567451,,,empty
567459,,,empty
567465,,,empty
567478,,F3175,fallback
567479,,,fallback
567493,,F3175,fallback
567496,,,empty
567498,,,empty
567507,,,empty
567513,,,fallback
567531,,,empty
567532,,,empty
567562,B11-6265340,,fallback
567595,CHN2017-15-0291081,,fallback
567599,DV02065-13-222,,fallback
567600,,,empty
567602,,,empty
567615,CHN2017-17-0289691,F1474|F1476,fallback
567638,,,empty
567665,,,empty
567687,,,empty
567694,,,empty
567695,,,empty
567696,,,empty
567708,,,empty
567742,,,fallback
567886,,,empty
567887,,,empty
567924,,,empty
567926,,,empty
567927,,,empty
567928,,,empty
567932,,,empty
567982,CHN17-11-0099933,,empty
56801,BELG2000-6249381,F1658|F1948|F2453,fallback
568047,CHN13-07-040888,F4155:2|F7326:2,structured
568055,CHN05-03-180073,F63:2|F7326:2,structured
568097,,,empty
568135,,,empty
568152,,F2521,fallback
568226,,F2521,fallback
568227,,F2521,fallback
568228,,F2521,fallback
568229,,F2521,fallback
568230,,F2508|F2521,fallback
568233,,F2521,fallback
568234,,F2457|F2508|F2712,fallback
568284,BX2010-262652,,empty
568285,,F2521,fallback
568288,,,empty
568289,,F2521,fallback
568290,,F2521,fallback
568291,,F2521,fallback
568292,,F2521,fallback
568315,,F2508|F2521,fallback
568316,,F2521,fallback
568317,,F2521,fallback
568318,,F2521,fallback
568319,,F2508|F2521,fallback
568321,,F2521,fallback
568323,,F2521,fallback
568360,,,empty
568361,,F2521,fallback
568364,,F2521,fallback
568365,,F2521,fallback
568380,,F2521,fallback
568381,,F2521,fallback
568384,,,fallback
568494,NL15-1363296,,fallback
568496,DV02065-13-548,,fallback
568498,B15-2062492,F1405|F773,fallback
568499,B14-2216390,,fallback
568524,,,empty
568595,,,empty
568787,,,fallback
568795,,,fallback
568799,,,fallback
568881,,,empty
568945,,F2391|F2409|F2410|F2483|F2666,fallback
568947,,F2391|F2409|F2410|F512|F865,fallback
568948,,F2391|F2409|F2410|F2483|F2666,fallback
568954,,F1474|F1930|F591,fallback
568968,,,fallback
568969,,,fallback
568982,,,empty
568985,,,empty
568986,,,empty
568987,,,empty
568988,,,empty
568989,,,empty
568990,,,empty
568993,,,empty
568998,,,empty
569012,,,empty
569014,,,empty
569016,,,empty
569017,,,empty
569020,,,empty
569026,,,empty
569031,,,empty
569033,,,empty
569035,,,empty
569042,,,empty
569053,,,empty
569054,,,empty
569057,,,empty
569105,B12-6315126,F1954,fallback
569189,,F2577,fallback
569194,,,fallback
569204,,,empty
569208,,,empty
569228,,,empty
569367,BELG2014-6174392,,fallback
569368,BELG2014-6174395,,fallback
569370,BELG2014-6174396,,fallback
569376,BELG2009-6326028,,fallback
569383,BELG2011-6226253,,fallback
569426,,,empty
569440,,,fallback
569458,,,fallback
569504,B15-6052209,F1002:1|F265:2|F3056:3|F3308:3,structured
569514,B10-6343188,F1327:1|F1525:1,structured
569519,B14-6026052,F260:3|F3056:3|F3308:3,structured
569523,B105-6052199,F1160:1|F1993:1,structured
569527,B15-6052193,F1768:1,structured
569533,B15-6052191,F1148:3|F3056:4|F3308:4,structured
569536,,,fallback
569585,,,empty
569600,CHN2017-03-0026581,,fallback
569602,BELG2013-6143688,,fallback
569608,BELG2013-6143736,,fallback
569634,,,fallback
569635,,,fallback
569637,,,fallback
569638,,,fallback
569640,,,fallback
569660,,,empty
569734,,,fallback
569768,B2011-5020179,F2632|F596,fallback
569775,,F2407|F3163,fallback
569779,,,fallback
569814,,,empty
569818,,,empty
569823,,,empty
569825,,,empty
569826,,,empty
569853,C17-279875,,empty
569862,,,empty
569864,CHN2017-12-0428430,,empty
569917,,F3175,fallback
569918,,F3175,fallback
569923,,,empty
569928,,F3175,fallback
570035,B15-6097739,F1138:1|F1344:2|F213:3|F2826:4|F3014:4,structured
570036,B15-6097746,F1489:1|F1791:1,structured
570037,B15-6097769,F1852:1|F1936:1,structured
570038,B15-6097832,F1853:1|F1854:1,structured
570039,B15-6097837,F1346:1|F2460:2|F3293:2,structured
570105,,F2403|F2426|F2722|F2797|F2878|F3326,fallback
570233,,,empty
570234,,,empty
570237,,,fallback
570241,NL2008-2129692,F5604:2|F5916:2|F6030:2,structured
570324,,,fallback
570328,,F3170|F431,fallback
570392,,,fallback
570405,CHN2017-00-2005754,F1468,fallback
570410,CHN2017-00-2005747,,fallback
570413,CHN2017-00-2002240,,fallback
570418,CHN2017-00-2005723,,fallback
570422,CHN14-19-312641,,fallback
570423,CHN2017-00-2005732,,fallback
570424,CHN2017-00-2002246,F1468,fallback
570426,CHN2017-00-2005717,,fallback
570429,DV07274-15-1105,,fallback
570431,CHN2017-00-2005753,F1468,fallback
570442,CHN2017-00-2002273,,fallback
570443,CHN2017-00-2005725,,fallback
570447,CHN2017-00-2005751,,fallback
570461,CHN2017-00-2005760,,fallback
570462,CHN2017-00-2002239,,fallback
570501,,,empty
570578,NL16-1858385,,fallback
570580,NL16-1858516,,fallback
570581,NL16-1858567,,fallback
570582,NL16-1858569,,fallback
570583,NL16-1858675,,fallback
570584,NL16-1858699,,fallback
570586,NL16-1858725,,fallback
570589,NL16-1858783,,fallback
570590,NL16-1858776,,fallback
570591,NL16-1858764,,fallback
570592,NL16-1858740,,fallback
570709,,F1502|F1505|F1668|F1996,fallback
570725,,,empty
570727,,,empty
570735,,,empty
570746,,,empty
57084,,,empty
57085,,,empty
57087,,,empty
570877,CHN2017-09-0224298,F2269,fallback
570883,,,empty
570892,CHN2017-09-0224418,F2212|F2269,fallback
570899,B09-6269285,F1155:1|F2866:2|F3159:2,structured
570903,DV0824-12-820,F249:2|F2866:3|F3159:3,structured
570911,B15-3150419,F1583:2|F3116:2|F2680:3|F2812:3,structured
570915,NL14-1210044,F209:2|F5966:2,structured
570926,DV02098-15-363,F461:2|F5156:2|F5972:2|F5188:3|F5189:3,structured
570987,BELG13-3160885,F1838:1|F2399:3|F2469:3|F2527:3|F2570:3,structured
570988,,,fallback
571006,,,empty
571016,,F2521,fallback
571151,,,empty
571202,,,empty
571203,,,empty
571212,,F2594|F2776|F2777|F3087,fallback
571213,,,empty
571231,,,empty
571233,,,empty
571234,,,empty
571235,,,empty
571236,,,empty
571240,,,fallback
571241,,,fallback
571351,,,empty
571366,,,empty
571406,,,fallback
571420,,,fallback
571423,,F1474|F1475|F1930|F591,fallback
571449,,,empty
571450,,,empty
571792,,,empty
571844,,,empty
571879,,,empty
571907,,,fallback
571908,,,fallback
571909,,,fallback
571910,,,fallback
571911,BE16--6183698,F1560:2,structured
571941,,,fallback
571943,,,empty
571960,BELG2015-3147792,,fallback
571993,BELG2015-3147815,,fallback
571995,,,fallback
571999,BELG2015-3025019,,fallback
572001,BELG2015-3025036,,fallback
572037,BELG2015-3025088,,fallback
572040,BELG2015-3025093,,fallback
572051,,,fallback
572060,,,empty
572074,,,fallback
572088,CHN16-15-0337896,F6452:1,structured
572108,,F2521,fallback
572123,CHN2016-15-0235612,,fallback
572181,CHN2017-30-0749017,,empty
572182,CHN2017-30-0749016,,empty
572228,BELG2015-6284560,F3663:2|F3729:2|F3736:2|F3737:2,structured
572242,BELG2015-3025108,,fallback
572243,BELG2015-3025109,,fallback
572247,BELG2015-3025118,,fallback
572271,BELG2015-3025133,,fallback
572278,BELG2015-3025188,,fallback
572685,,,fallback
572686,,,fallback
572688,,F1511|F1512,fallback
572689,,F1312,fallback
572690,,F2026,fallback
572691,,,fallback
572695,,,fallback
572696,,,fallback
572711,CHN15-03-0710313,F3200,fallback
572778,CHN2015-01-0557162,,fallback
572833,CHN2017-27-0400147,,fallback
57289,BE09-2119340,F54,fallback
57290,B07-2135337,F2684|F3128|F573,fallback
57291,BE09-4328920,,fallback
57292,CN08-005870,F2546|F3202,fallback
572922,CHN2017-00-5001106,,fallback
57293,CNH09-20-003287,,fallback
572940,CHN2017-00-5001106,,fallback
572978,,,fallback
572980,CHN2016-01-1616820,,fallback
572981,CHN2016-01-0012942,,fallback
573096,CHN16-03-1562555,F4718:1|F3116:3|F2680:4|F2812:4,structured
573181,,F2782|F3040|F3041,fallback
573218,CHN10-01-589999,F3040:3|F3181:3|F3225:3|F2782:4|F2946:4|F6829:4|F6881:4|F7166:4,structured
573222,CHN09-01-501821,F2946:3|F3040:3|F3181:3|F3225:3|F6829:3|F6881:3|F7166:3|F2782:4,structured
573251,CHN17-01-1362149,F6358:2|F6359:2|F1628:4|F3040:4|F3181:4|F3225:4|F2782:5|F5968:5|F6935:6|F7168:6,structured
573365,B08-6177097,F2959|F3170|F433,fallback
573383,CHN17-01-1362150,F1844:2|F1932:2,structured
573386,CHN17-01-1362148,F1844:2|F1932:2,structured
573387,CHN16-01-1054998,F1844:2|F1932:2,structured
573388,CHN17-01-1362144,F4734:1|F6221:2|F6457:2,structured
573392,CHN17-01-0704975,F6221:3|F6457:3,structured
573394,CHN17-01-0704991,F4:3|F3040:3|F3181:3|F3225:3|F2782:4,structured
573396,CHN17-01-0704992,F4:3|F3040:3|F3181:3|F3225:3|F2782:4,structured
573398,B15-2198354,F1931:1|F1932:1,structured
573465,,,fallback
573487,,,empty
573515,CHN17-03-1729444,F4718:1|F3116:3|F2680:4|F2812:4,structured
573557,B16-2315203,F1315:2|F1554:2|F1786:2|F3170:2,structured
573558,,,fallback
573560,,F1974,fallback
573561,,F1974,fallback
573570,CHN17-03-1728717,F1950:2|F1974:2|F3116:3|F2680:4|F2812:4,structured
573576,B16-2281467,F1315:2|F1818:2|F1901:2|F3170:2,structured
573577,,F1974,fallback
573578,,,empty
573583,,,empty
573584,,,empty
573585,,F3175,fallback
573592,BELG2006-6154903,F426:1|F4230:1,structured
573623,B16-23156294,F635:2|F1556:2|F1638:2|F1900:2,structured
573625,,,fallback
573649,CHN2015-15-0120976,F4951:1|F4952:1,structured
573653,,,fallback
573659,,F3175,fallback
573660,,F3175,fallback
573661,,,empty
573665,CHN17-11-0099934,,empty
573795,B14-2206605,F868:2|F1069:2|F1070:2|F1563:2,structured
573862,CHN2014-18-037235,,empty
573864,CHN13-2013-239241,,fallback
573867,CHN14-15-184370,,fallback
573879,BE17-4229314,,fallback
573902,B13-6309490,F111:2|F641:2|F112:3|F113:3|F453:3|F3165:3,structured
573903,B15-6300345,F2324:2,structured
573905,B12-6196082,F1659:2|F122:3|F3094:3,structured
573906,B15-6300338,F1191:2|F1889:2|F980:3|F112:4|F113:4,structured
573907,B11-6282673,F1659:1,structured
573909,B15-6026586,F1390|F1514,fallback
573917,CHN14-15-195463,,fallback
57401,CHN09-12-001784,,empty
574012,B16-2147763,,fallback
574018,B15-6287090,F1191:2|F1757:2|F980:3|F112:4|F113:4,structured
574023,BE16-4042961,,fallback
574069,,F3170,fallback
574113,,F3170,fallback
574139,CHN16-15-0212129,,fallback
574193,,,fallback
574194,,F1468|F1723|F3260,fallback
574204,BE07-3182013,F3689:1|F4565:1,structured
574231,,,fallback
574235,,,fallback
574237,CHN13-166116,F3801:1|F6095:1,structured
574239,CHN15-0939833,F3733:1|F3840:1,structured
574241,CHN14-470952,F3733:1|F3738:1,structured
574242,CHN15-0936987,F3738:1|F4695:1,structured
574243,CHN13-002,F3575:2|F3689:2|F4565:2|F3362:3|F4125:3,structured
574244,CHN13-001,F4565:1|F3689:2,structured
574302,CHN2014-18-1163673,,empty
574317,CHN2014-32-1163975,,empty
574331,CHN15-15-0120890,,fallback
574334,B14-2323414,F167:2|F1435:2,structured
574344,CHN16-15-0212078,F3973:1|F6179:2|F6192:2,structured
574348,CHN16-15-0212083,F3973:1|F6179:2|F6192:2,structured
574354,CHN16-15-0212118,,fallback
574398,B2012-5160217,,fallback
57448,CHN09-10-517040,F6759:1|F5543:2,structured
574495,CHN17-11-0099923,F4730:1|F4739:1,structured
57450,CHN03-10-328843,,empty
57454,CHN08-01-125026,,empty
574542,CHN2017-10-0362039,,fallback
574625,,,fallback
574637,,F1974,fallback
574648,,,fallback
574711,,,fallback
574718,,,empty
574750,,,empty
574889,,,empty
574949,CHN15-066818,F3807:1|F3801:2|F6095:2,structured
574967,CHN15-4244751,F3957:1,structured
575023,,,fallback
575025,,,fallback
575044,,F1189|F3307,fallback
575080,,F1189|F3307,fallback
575081,,F2643|F3200,fallback
575082,,F1189|F3307,fallback
575177,BELG16-3138817,F1713|F907,fallback
575182,NL14-1934507,F1082:1|F1718:1,structured
57519,NL06-1078582,F342,fallback
575193,,,fallback
575194,,,fallback
575224,CHN17-15-0328865,,fallback
57527,,,fallback
575319,,,empty
575320,,,empty
575327,CHN16-0934029,F4729:1|F3741:2|F3800:2,structured
575342,CHN2017-01-0100657,F4846:2|F4847:2|F6737:2|F6749:2,structured
575348,CHN2015-01-1375179,F4788:2|F4812:3|F2126:4|F2131:4|F2132:4|F2137:4|F4796:4|F2117:5|F2188:5|F2044:6|F2053:6|F2064:6|F2065:6,structured
575350,CHN2017-01-0666810,F4788:2|F4812:3|F2126:4|F2131:4|F2132:4|F2137:4|F4796:4|F2117:5|F2188:5|F2044:6|F2053:6|F2064:6|F2065:6,structured
575351,CHN2017-01-0661680,F4788:3|F4812:4|F6496:4|F6566:4|F6576:4|F6579:4|F6645:4|F6648:4|F2126:5|F2131:5|F2132:5|F2137:5|F4796:5|F6549:5|F6574:5|F6600:5|F2117:6|F2188:6,structured
575358,CHN2017-01-0100715,F6629:3|F6647:3|F6649:3|F6690:3|F2126:4|F2131:4|F2132:4|F2137:4,structured
575368,CHN2017-01-0100713,F2217:2|F2356:2|F2084:4|F2089:4|F2126:4|F2131:4|F2132:4|F2137:4|F2168:4|F2169:4,structured
575394,CHN2017-01-0661692,F4885:2|F2268:3|F2147:4|F2170:4|F2044:5|F2046:5|F2048:5|F2049:5|F2053:5|F2055:5|F2056:5|F2062:5|F2064:5|F2065:5|F2075:5|F2082:5|F2102:5|F2114:5|F2076:6|F2154:6,structured
575398,CHN2017-01-0100711,F2313:3|F4788:3|F6657:3|F2044:4|F2048:4|F2053:4|F2055:4|F2062:4|F2064:4|F2065:4|F2114:4|F2126:5|F2131:5|F2132:5|F2137:5,structured
575399,CHN2017-01-1363693,F5374:2|F5375:2|F2057:4|F2145:4|F2042:5|F2044:5|F2047:5|F2052:5|F2053:5|F2059:5|F2064:5|F2065:5|F2067:5|F2070:5|F2071:5|F2081:5,structured
575411,CHN2017-01-1363602,F4843:2|F4886:2|F6741:2|F6745:2,structured
575415,CHN2017-01-1363666,F2239:2|F6679:2|F6615:3|F6645:3|F6648:3|F6492:4|F6497:4,structured
575417,CHN2017-01-0100663,F6633:2|F6706:2|F6678:3|F6696:3|F6496:4|F6566:4|F6574:4|F6600:4,structured
57542,CHN09-12-001784,,empty
575454,CHN17-15-0328819,,fallback
575517,,F1382,fallback
575531,,,fallback
575546,CHN17-15-0328870,F5010:1|F6454:1,structured
575554,,F1382,fallback
575687,CHN18-2011-009884,,fallback
575689,,,fallback
575690,,,fallback
575691,,F2404,fallback
575692,,F2404,fallback
575699,,,fallback
575702,,,fallback
575706,,,fallback
575709,,,fallback
575722,,F1730|F3014|F742,fallback
575731,,F1532|F1534|F1672,fallback
575751,,,fallback
576060,,,fallback
576061,,,fallback
576062,,,fallback
576063,,,fallback
576064,,,fallback
576172,CHN2016-12-0050727,,fallback
576213,,,fallback
576214,,,fallback
576290,B14-6022876,F1162:2|F2706:3|F2879:3,structured
576291,CHN12-03-111759,F485:2|F2802:2|F2887:2|F3206:2,structured
576292,CHN12-03-111564,F314:2|F2802:2|F2887:2,structured
576293,,,empty
576335,CHN2014-18-033159,,empty
576490,,,fallback
576491,,,fallback
576492,,,fallback
576493,,,fallback
576495,B2014-6072370,F319:3|F612:3|F857:3|F1039:3|F3065:3|F3170:3|F3346:3,structured
576512,,,fallback
576513,,,fallback
576519,,F2978,fallback
576545,CH2016-12-0050237,,fallback
576546,CHN2016-12-0362684,,fallback
576550,CHN2016-12-0362664,,fallback
576557,CHN2016-12-0362686,,empty
576562,CHN2017-12-0341303,,fallback
576564,CHN2016-12-0048852,,empty
576569,CHN2015-12-0131510,,empty
576570,CHN2015-12-0131580,,empty
576571,CHN2016-12-0048920,,empty
576598,CHN2016-12-0048927,,empty
576599,CHN2016-12-0048928,,empty
576601,CHN2016-12-0049000,,empty
576603,CHN2017-01-0770122,,empty
576605,CHN2017-12-0423895,,empty
576617,CHN2017-01-0770170,,empty
576636,B10-2045050,F1058|F193,fallback
576639,,,fallback
576646,CHN2016-12-0048841,,empty
576647,CHN2016-12-0048915,,empty
576649,CHN2017-12-0423883,,fallback
576650,CHN2016-12-0048823,,empty
576651,CHN2016-12-0048834,,empty
576652,CHN2016-12-0048840,,empty
576653,,,fallback
576654,CHN2016-12-0048888,,fallback
576655,CHN2016-12-0050225,,fallback
576703,,,fallback
576717,,,fallback
576723,,,fallback
576726,,,fallback
576727,,F1382,fallback
576729,B17-6260707,F1382,fallback
576730,,,fallback
576731,,,fallback
576734,,F1529,fallback
576736,,F1383,fallback
576744,,F1529,fallback
576745,,F1529,fallback
576756,,F1021,fallback
576762,B17-6167745,,fallback
576763,,,fallback
576765,,F1529,fallback
576767,,F1383,fallback
576859,,,empty
576860,,,empty
576918,CHN15-19-0414773,,empty
576966,,,empty
576995,BELG2015-6052321,,fallback
576996,BELG2015-6052322,,fallback
576997,BELG2015-6052323,,fallback
576999,BELG2015-6052325,,fallback
577000,BELG2015-6052326,,fallback
577001,BELG2015-6052327,,fallback
577002,BELG2015-6052328,,fallback
577003,BELG2015-6052329,,fallback
577004,BELG2015-6052330,,fallback
577005,BELG2015-6052340,,fallback
577008,BELG2015-6052333,F1072|F1646|F1992|F3308,fallback
577009,BELG2015-6052334,F1072|F1646|F1992|F3308,fallback
577010,BELG2015-6052335,,fallback
577011,BELG2015-6052336,,fallback
577012,BELG2015-6052337,,fallback
577013,BELG2015-6052338,,fallback
577014,BELG2015-6052339,,fallback
577016,BELG2015-6052350,,fallback
577017,BELG2015-6052341,,fallback
577019,BELG2015-6052343,,fallback
577020,BELG2015-6052344,,fallback
577023,,,fallback
577024,BELG2015-6052348,,fallback
577025,BELG2015-6052349,,fallback
577072,BEL2008-6314737,F2659:2|F3085:2|F3202:2|F2402:3|F2492:3,structured
577095,,,empty
577103,,,empty
577125,,,fallback
57713,CHN06-03-312832,,fallback
577148,,,fallback
577329,,,fallback
577330,CHN17-15-0349111,F6179:2|F6192:2|F5632:3|F5844:3|F6080:3|F7107:3,structured
577396,BE08-6177537,,fallback
577416,BE12-6032740,F3938:1|F156:3|F3376:3|F3392:3|F3435:3,structured
577417,BE09-6086178,F3407:1|F4143:1,structured
577446,B2017-2003159,F1099:2|F1414:2|F1598:2|F1857:2,structured
577449,B17-6024361,,fallback
577450,B17-6024363,,fallback
577451,B17-6024364,,fallback
577452,B17-6024226,F972:2|F1676:2,structured
577453,B17-6024311,F1676|F456,fallback
577454,B17-6024315,F456:2|F3162:2,structured
577455,B16-6076470,,fallback
577457,BE11-6327880,F1637:1|F328:3|F860:3|F1060:3|F1146:3,structured
577460,CHN15-03-0670162,F486:2|F487:2|F674:2|F3206:2,structured
577561,B17-2076285,F1913|F2326|F2410|F2483|F2666|F3116|F3212|F474|F510|F711|F874|F878,fallback
577568,B17-2076297,F1913|F224|F2684|F3116|F3128|F3262|F3269|F379|F474|F509|F510|F54|F573|F711|F755|F764|F878|F921,fallback
577572,B17-2076383,F1913|F2410|F2413|F2447|F2467|F2946|F3116|F474|F509|F510|F711|F773|F878,fallback
577574,B17-2076387,F1209|F1913|F2410|F2483|F2604|F2666|F3116,fallback
577575,B17-2076388,F1209|F1913|F2410|F2483|F2604|F2666|F3116,fallback
577578,B17-2076411,F1209|F1913|F2410|F2483|F2604|F2666|F3116,fallback
577594,BE11-6327881,F1637:1|F1699:1,structured
577633,BE15-3025296,F875:1|F175:2,structured
577709,,,fallback
577729,B11-2074116,F3219:2|F3220:2|F694:3|F3103:3,structured
577740,,F1065|F1431|F3116|F520,fallback
57781,,,fallback
577810,,,fallback
577811,,,fallback
577970,,,empty
577976,,,fallback
577977,,,fallback
577978,,,empty
578028,B2007-5067342,F4156:1,structured
578094,,,fallback
578117,B15-6091511,F612:2|F1039:2|F2947:2|F3287:2,structured
578118,B15-6091722,F1177:2|F962:3|F2553:3|F2725:4,structured
578119,B13-3159470,F3116:2|F2680:3|F2812:3|F3234:3,structured
578151,CHN2017-04-1112047,,empty
578169,,,empty
578170,BELG2015-6052360,,fallback
578171,BELG2015-6052351,,fallback
578172,BELG2015-6052352,,fallback
578173,BELG2015-6052353,,fallback
578174,BELG2015-6052354,,fallback
578175,BELG2015-6052355,,fallback
578176,BELG2015-6052356,,fallback
578178,BELG2015-6052358,,fallback
578199,BELG2015-6052373,,fallback
578200,BELG2015-6052362,,fallback
578201,BELG2015-6052363,,fallback
578202,BELG2015-6052365,,fallback
578203,BELG2015-6052366,,fallback
578205,BELG2016-6052369,,fallback
578206,BELG2015-6052370,,fallback
578207,BELG2015-6052371,,fallback
578208,BELG2015-6052372,,fallback
578219,BELG2015-6052384,,fallback
578220,BELG2015-6052375,,fallback
578221,BELG2015-6052376,,fallback
578222,BELG2015-6052377,,fallback
578223,BELD2015-6052378,,fallback
578224,BELG2015-6052379,,fallback
578225,BELG2015-6052380,,fallback
578226,BELG2015-6052381,,fallback
578227,BELG2015-6052382,,fallback
578228,BELG2015-6052383,,fallback
578231,BELG2015-6052394,,fallback
578232,BELG2015-6052385,,fallback
578233,BELG2015-6052386,,fallback
578234,BELG2015-6052387,,fallback
578235,BELG2015-6052388,,fallback
578236,BELG2015-6052389,,fallback
578238,BELG2015-6052391,,fallback
578240,BELG2015-6052393,,fallback
578243,BELG2015-6052399,,fallback
578244,BELG2015-6052395,,fallback
578245,BELG2015-6052396,,fallback
578246,BELG2015-6052397,,fallback
578389,,,fallback
578391,BELG16-3138844,F1074|F906,fallback
578445,DV01063-11-94,,fallback
578447,NL13-1213293,,fallback
578448,DV01063-11-96,,fallback
578449,CHN12-01-442156,,fallback
578450,,,empty
578452,CHN11-01-691477,F5041,fallback
578456,CHN08-01-355172,,fallback
578538,CHN2017-15-0349222,F1841:1|F4977:1,structured
578539,BELG13-6062011,,fallback
57855,B98-6399073,F2444|F2506,fallback
578553,CHN2015-15-0661346,F4978:1|F6454:1,structured
578691,,,fallback
578714,,,fallback
578721,B17-6256028,F1169|F1521,fallback
578741,B17-6256030,F1338,fallback
578750,B17-6256067,F1338,fallback
578752,B17-6256070,F1338,fallback
578783,B09-6110626,,fallback
578817,B17-6256097,F1338,fallback
578821,B17-6022219,F1892,fallback
578823,B17-6022340,F1338,fallback
578830,,,fallback
578840,B16-3138842,F510:2|F878:2|F2746:3|F3116:3,structured
57886,CHN09-10-517003,F6759:1|F5543:2,structured
578896,,F2588|F403|F405,fallback
578905,,F1657|F1891|F2438|F3325,fallback
578938,NL14-1219679,F1718,fallback
578952,BE12-5034338,F1741:1|F3078:2|F3150:2,structured
578956,BE12-5034371,F6094:1|F4061:2|F4098:2,structured
578958,BE12-5034372,F6094:1|F3078:2|F3150:2,structured
578960,BE12-5034419,F3929:1|F3078:2|F3150:2,structured
578963,NL12-1999863,F6287:1|F6288:1,structured
578965,,,fallback
578966,NL12-1999862,F6287:1|F6288:1,structured
578968,NL12-1999859,F6061:1|F6321:1,structured
578974,NL12-1999851,F5568:2|F6857:2|F7191:2|F6811:3,structured
578987,NL12-1254151,F5489:1|F5568:3|F6811:3|F7191:3,structured
579072,,,fallback
579074,,F2038,fallback
579108,NL09-3932449,F6295:1|F5574:2|F7037:2,structured
579140,BE11-3170595,F1303:1|F3116:2|F2680:3|F2812:3,structured
579186,,,empty
579204,B17-2076295,F1209|F1913|F2483|F2666|F2738|F3116,fallback
579208,,,fallback
579226,NL13-1705761,F5788:1|F6284:1,structured
579230,NL12-1793100,F3480:1|F6274:1,structured
579394,B16-6277777,,fallback
579397,B16-6277778,,fallback
579458,DV2012-718-0824,,fallback
579665,B11-6133658,F4064:2|F4079:2|F4081:2|F4138:2,structured
579765,,,fallback
580011,,,fallback
580044,CHN2015-17-0107308,,empty
580046,CHN2015-17-0107305,,empty
580055,NL2008-1586862,,fallback
580114,CHN2016-17-0129468,,empty
58018,NL09-1674403,F7139:1,structured
580316,CHN2016-06-0518395,,empty
580319,CHN2015-06-0369860,,empty
580501,,,empty
580601,CHN15-01-1296444,,empty
580603,CHN14-01-1114008,F5041,fallback
580625,,,empty
58095,BELG2008-2135196,F2577|F3269|F573,fallback
581059,CHN15-01-1309340,,fallback
581069,B17-6022383,F1338,fallback
581080,,F1169|F407,fallback
581081,,F1009|F19|F317,fallback
581083,CHN2017-17-0289580,F1009|F19|F3033|F317|F404|F666,fallback
581149,CHN2017-12-0492698,,fallback
581151,CHN2016-12-0048899,,empty
581155,CHN2017-12-0490463,,fallback
581207,,,fallback
581211,B17-6146521,F1657,fallback
581215,B17-6146527,F1772,fallback
581216,B17-6146540,F1772,fallback
581222,CHN15-01-1296433,F4697:1,structured
581227,CHN15-01-1296450,,fallback
581431,B17-6146550,F1338,fallback
581433,B17-6257543,F1338,fallback
581442,,F1338,fallback
581472,,F2588|F403|F405,fallback
581473,B17-6257566,F2588|F403|F405,fallback
581493,B10-6252635,F112:2|F113:2|F453:2|F3165:2,structured
581699,,F2508|F2712,fallback
581859,B2014-6118167,,fallback
581878,NL14-1210040,F209:2|F5966:2,structured
581879,B10-6165025,F1148:2|F2461:2|F3008:2|F3056:3|F3308:3,structured
581883,B12-6317786,F260:2|F513:2|F3308:2,structured
581884,B14-6304995,F3308:2|F1148:3|F117:4|F118:4|F2876:4|F3056:4|F5420:4,structured
581890,B11-3070188,F914:2|F3116:2|F2680:3|F2812:3,structured
581891,NL12-1623778,F625:2|F1274:2|F5860:2|F342:3|F2470:3,structured
581893,NL13-1243753,F5473:2|F6085:2|F6210:2|F6266:2,structured
581899,NL14-1063667,F1704:2|F6398:2|F6431:2|F5641:3|F6810:3,structured
581901,NL14-1063731,F1252:2|F1425:2|F6135:2|F6214:2,structured
581903,NL15-1710547,F1579:2|F1585:2|F6211:2|F6214:2,structured
581906,NL15-1710585,F1270:2|F1426:2|F5694:2|F342:3|F2470:3,structured
581908,B12-6321150,F456:2|F668:2|F1208:2,structured
581910,NL14-1462244,,fallback
581912,NL16-1072446,,fallback
581914,B06-6405133,F2866:2|F2868:2|F3045:2|F3159:2,structured
581915,B07-6371033,F2886:2|F2937:2|F2964:2,structured
581916,B09-6356757,F3297:2,structured
581917,B09-6358667,F2866:3|F3159:3,structured
581918,B11-6334541,F955:2|F1481:2,structured
581920,B11-6341685,F1391:2|F1552:2,structured
581921,B13-6306722,F308:2|F1388:2,structured
581922,B14-6217076,F1152|F1897,fallback
581924,,,fallback
581952,,,fallback
581958,CHN13-01-1014798,F5081:1,structured
581989,B14-6171827,F1484:2|F1672:2|F453:3|F3165:3,structured
582034,,,fallback
582044,CHN12-01-422336,,fallback
58205,NL05-5531810,F2881:2|F5428:2|F5436:2|F6929:2,structured
582123,,,empty
582125,NL13-5305244,,fallback
582131,NL17-1561765,,fallback
582133,NL15-1143572,,fallback
582135,NL17-1561819,,fallback
582138,CHN15-01-1296440,F5041,fallback
582228,,,empty
582423,,,fallback
582621,CHN11-01-691568,F5041,fallback
582646,,,empty
582648,,,fallback
582666,,,empty
582684,CHN2015-01-0822632,F4959:1|F4960:1,structured
582789,B11-6342264,F1016|F2982,fallback
582797,,,empty
582880,BELG2015-4265771,,fallback
582883,BELG2015-4265776,,fallback
582885,BELG2015-4265777,,fallback
582892,BELG2015-4265780,,fallback
582893,,,fallback
